"height [mm]","radius [mm]","Freq [GHz]","dB(S(1,1)) []"
9,7.2,8.69172932330827,-13.9987356738643
9,7.2,8.71177944862156,-14.9994907354144
9,7.2,8.73182957393484,-16.1129443248153
9,7.2,8.75187969924812,-17.3673404790068
9,7.2,8.7719298245614,-18.8023437600005
9,7.2,8.79197994987469,-20.4742784432773
9,7.2,8.81203007518797,-22.4610775575463
9,7.2,8.83208020050125,-24.8499179838051
9,7.2,8.85213032581454,-27.5961505372403
9,7.2,8.87218045112782,-29.7835095133751
9,7.2,8.8922305764411,-29.235946820799
9,7.2,8.91228070175439,-26.6740240936873
9,7.2,8.93233082706767,-24.0692787830372
9,7.2,8.95238095238095,-21.8779880988768
9,7.2,8.97243107769424,-20.0600879524291
9,7.2,8.99248120300752,-18.5270538281824
9,7.2,9.0125313283208,-17.2090175847272
9,7.2,9.03258145363409,-16.0564180780173
9,7.2,9.05263157894737,-15.0343466463709
9,7.2,9.07268170426065,-14.1178599799558
9,7.2,9.09273182957394,-13.2888186962591
9,7.2,9.11278195488722,-12.5338262796154
9,7.2,9.1328320802005,-11.8428770934835
9,7.2,9.15288220551378,-11.2084540826049
9,7.2,9.17293233082707,-10.6249153708486
9,7.2,9.19298245614035,-10.0880712037361
9,7.2,9.21303258145363,-9.59489071218337
9,7.2,9.23308270676692,-9.14330144707553
9,7.2,9.2531328320802,-8.73205964231861
9,7.2,9.27318295739348,-8.36067937692616
9,7.2,9.29323308270677,-8.02941649117981
9,7.2,9.31328320802005,-7.73930979134734
9,7.2,9.33333333333333,-7.49228894068087
9,7.2,9.35338345864662,-7.29136658615444
9,7.2,9.3734335839599,-7.14094283606095
9,7.2,9.39348370927318,-7.04726413544543
9,7.2,9.41353383458647,-7.0190955651344
9,7.2,9.43358395989975,-7.06868001176831
9,7.2,9.45363408521303,-7.21304510429283
9,7.2,9.47368421052632,-7.47559085238447
9,7.2,9.4937343358396,-7.88734170875931
9,7.2,9.51378446115288,-8.48522713788687
9,7.2,9.53383458646617,-9.2977720686824
9,7.2,9.55388471177945,-10.2872314098149
9,7.2,9.57393483709273,-11.1837384145637
9,7.2,9.59398496240602,-11.3171188526237
9,7.2,9.6140350877193,-10.2215424115104
9,7.2,9.63408521303258,-8.4493766547853
9,7.2,9.65413533834587,-6.72844508017658
9,7.2,9.67418546365915,-5.34077201883779
9,7.2,9.69423558897243,-4.30106657413115
9,7.2,9.71428571428571,-3.54336727818315
9,7.2,9.734335839599,-2.99436327051072
9,7.2,9.75438596491228,-2.59430414440883
9,7.2,9.77443609022556,-2.29945717917992
9,7.2,9.79448621553885,-2.07923883587801
9,7.2,9.81453634085213,-1.91263878943197
9,7.2,9.83458646616541,-1.78527765567578
9,7.2,9.8546365914787,-1.68728314651629
9,7.2,9.87468671679198,-1.61183858542195
9,7.2,9.89473684210526,-1.55421330520226
9,7.2,9.91478696741855,-1.51111960009137
9,7.2,9.93483709273183,-1.48028599213636
9,7.2,9.95488721804511,-1.46017293946797
9,7.2,9.9749373433584,-1.44978269663002
9,7.2,9.99498746867168,-1.44853204779164
9,7.2,10.015037593985,-1.45616767760162
9,7.2,10.0350877192982,-1.47271105743485
9,7.2,10.0551378446115,-1.49842430746273
9,7.2,10.0751879699248,-1.53379145910597
9,7.2,10.0952380952381,-1.5795114646937
9,7.2,10.1152882205514,-1.6365005383394
9,7.2,10.1353383458647,-1.70590217735674
9,7.2,10.1553884711779,-1.78910362350668
9,7.2,10.1754385964912,-1.88775762432955
9,7.2,10.1954887218045,-2.00380813504687
9,7.2,10.2155388471178,-2.13951799288148
9,7.2,10.2355889724311,-2.29749546633289
9,7.2,10.2556390977444,-2.48071472140961
9,7.2,10.2756892230576,-2.69252234199988
9,7.2,10.2957393483709,-2.93661764480039
9,7.2,10.3157894736842,-3.21698801914329
9,7.2,10.3358395989975,-3.53777107000663
9,7.2,10.3558897243108,-3.90300193174322
9,7.2,10.3759398496241,-4.31618578002805
9,7.2,10.3959899749373,-4.7796122968934
9,7.2,10.4160401002506,-5.29330444849493
9,7.2,10.4360902255639,-5.85348355429754
9,7.2,10.4561403508772,-6.45047936392505
9,7.2,10.4761904761905,-7.06621571921852
9,7.2,10.4962406015038,-7.67192267601142
9,7.2,10.516290726817,-8.22767113634738
9,7.2,10.5363408521303,-8.68627452079333
9,7.2,10.5563909774436,-9.00345222312572
9,7.2,10.5764411027569,-9.15201526840688
9,7.2,10.5964912280702,-9.13222492879255
9,7.2,10.6165413533835,-8.97073133412962
9,7.2,10.6365914786967,-8.70907519605626
9,7.2,10.65664160401,-8.39011683799314
9,7.2,10.6766917293233,-8.04929371180692
9,7.2,10.6967418546366,-7.7118336573503
9,7.2,10.7167919799499,-7.39367808692925
9,7.2,10.7368421052632,-7.10373762730396
9,7.2,10.7568922305764,-6.84614067206873
9,7.2,10.7769423558897,-6.62199764509061
9,7.2,10.796992481203,-6.43063628805844
9,7.2,10.8170426065163,-6.27041144550429
9,7.2,10.8370927318296,-6.13921263002866
9,7.2,10.8571428571429,-6.03477033910426
9,7.2,10.8771929824561,-5.95483339547127
9,7.2,10.8972431077694,-5.89726578150206
9,7.2,10.9172932330827,-5.8600943353658
9,7.2,10.937343358396,-5.84152717333727
9,7.2,10.9573934837093,-5.83995522708324
9,7.2,10.9774436090226,-5.85394451892949
9,7.2,10.9974937343358,-5.88222379396869
9,7.2,11.0175438596491,-5.92367024806038
9,7.2,11.0375939849624,-5.9772949208616
9,7.2,11.0576441102757,-6.04222859797625
9,7.2,11.077694235589,-6.11770861776826
9,7.2,11.0977443609023,-6.20306669947042
9,7.2,11.1177944862155,-6.29771773151111
9,7.2,11.1378446115288,-6.40114933782053
9,7.2,11.1578947368421,-6.51291194481155
9,7.2,11.1779448621554,-6.63260898024837
9,7.2,11.1979949874687,-6.75988672816842
9,7.2,11.218045112782,-6.89442322230934
9,7.2,11.2380952380952,-7.03591536164545
9,7.2,11.2581453634085,-7.18406314649163
9,7.2,11.2781954887218,-7.33854952197642
9,7.2,11.2982456140351,-7.49901372099763
9,7.2,11.3182957393484,-7.66501514104955
9,7.2,11.3383458646617,-7.83598355727476
9,7.2,11.3583959899749,-8.01114971714766
9,7.2,11.3784461152882,-8.18944788874132
9,7.2,11.3984962406015,-8.36937852945193
9,7.2,11.4185463659148,-8.54881473627405
9,7.2,11.4385964912281,-8.72473059946508
9,7.2,11.4586466165414,-8.89282376219413
9,7.2,11.4786967418546,-9.04700077803497
9,7.2,11.4987468671679,-9.1786980521722
9,7.2,11.5187969924812,-9.27603517157221
9,7.2,11.5388471177945,-9.3228618082764
9,7.2,11.5588972431078,-9.29789032472316
9,7.2,11.5789473684211,-9.17431420640713
9,7.2,11.5989974937343,-8.92053547312859
9,7.2,11.6190476190476,-8.50265191404815
9,7.2,11.6390977443609,-7.88886476530884
9,7.2,11.6591478696742,-7.05489587615542
9,7.2,11.6791979949875,-5.98862613346271
9,7.2,11.6992481203008,-4.69296276446447
9,7.2,11.719298245614,-3.18924745608884
9,7.2,11.7393483709273,-1.52866152357047
9,7.2,11.7593984962406,0.176403437210109
9,7.2,11.7794486215539,1.69946060488835
9,7.2,11.7994987468672,2.69716568784396
9,7.2,11.8195488721804,2.91530503538978
9,7.2,11.8395989974937,2.45210502901462
9,7.2,11.859649122807,1.63099025484846
9,7.2,11.8796992481203,0.713987618815187
9,7.2,11.8997493734336,-0.169930455746406
9,7.2,11.9197994987469,-0.975412226564295
9,7.2,11.9398496240601,-1.69441372850828
9,7.2,11.9598997493734,-2.33271553288228
9,7.2,11.9799498746867,-2.90006404381875
9,7.2,12,-3.40641688450295
9,7.4,4,-2.18057808994866
9,7.4,4.02005012531328,-2.27250077348892
9,7.4,4.04010025062657,-2.36772311145832
9,7.4,4.06015037593985,-2.46630153765138
9,7.4,4.08020050125313,-2.56828661860182
9,7.4,4.10025062656642,-2.67372219161985
9,7.4,4.1203007518797,-2.78264445906392
9,7.4,4.14035087719298,-2.89508104198977
9,7.4,4.16040100250627,-3.01104999706369
9,7.4,4.18045112781955,-3.13055880140785
9,7.4,4.20050125313283,-3.2536033108608
9,7.4,4.22055137844612,-3.38016669798462
9,7.4,4.2406015037594,-3.5102183770415
9,7.4,4.26065162907268,-3.64371292409872
9,7.4,4.28070175438596,-3.78058900141002
9,7.4,4.30075187969925,-3.92076829628393
9,7.4,4.32080200501253,-4.06415448578819
9,7.4,4.34085213032581,-4.21063223988198
9,7.4,4.3609022556391,-4.36006627691593
9,7.4,4.38095238095238,-4.51230048691698
9,7.4,4.40100250626566,-4.66715713967701
9,7.4,4.42105263157895,-4.82443619638457
9,7.4,4.44110275689223,-4.98391474536241
9,7.4,4.46115288220551,-5.14534658434709
9,7.4,4.4812030075188,-5.30846197360566
9,7.4,4.50125313283208,-5.47296758592576
9,7.4,4.52130325814536,-5.63854668100036
9,7.4,4.54135338345865,-5.80485953277477
9,7.4,4.56140350877193,-5.97154413872334
9,7.4,4.58145363408521,-6.13821723951593
9,7.4,4.6015037593985,-6.30447567584382
9,7.4,4.62155388471178,-6.46989810601581
9,7.4,4.64160401002506,-6.63404710302505
9,7.4,4.66165413533835,-6.79647164288692
9,7.4,4.68170426065163,-6.95670998700346
9,7.4,4.70175438596491,-7.11429295006544
9,7.4,4.7218045112782,-7.26874753167554
9,7.4,4.74185463659148,-7.41960087477004
9,7.4,4.76190476190476,-7.56638449755747
9,7.4,4.78195488721805,-7.70863872883042
9,7.4,4.80200501253133,-7.84591726012575
9,7.4,4.82205513784461,-7.97779171343527
9,7.4,4.84210526315789,-8.10385611125276
9,7.4,4.86215538847118,-8.22373112791044
9,7.4,4.88220551378446,-8.33706799850409
9,7.4,4.90225563909774,-8.44355196506443
9,7.4,4.92230576441103,-8.54290514943852
9,7.4,4.94235588972431,-8.63488875855991
9,7.4,4.96240601503759,-8.71930454983213
9,7.4,4.98245614035088,-8.79599551112875
9,7.4,5.00250626566416,-8.86484573989009
9,7.4,5.02255639097744,-8.92577953711568
9,7.4,5.04260651629073,-8.97875976272515
9,7.4,5.06265664160401,-9.02378552685754
9,7.4,5.08270676691729,-9.06088931550732
9,7.4,5.10275689223058,-9.09013366715668
9,7.4,5.12280701754386,-9.11160752895701
9,7.4,5.14285714285714,-9.12542242625532
9,7.4,5.16290726817043,-9.13170857809099
9,7.4,5.18295739348371,-9.13061108436067
9,7.4,5.20300751879699,-9.12228629863427
9,7.4,5.22305764411028,-9.10689848527021
9,7.4,5.24310776942356,-9.08461684173242
9,7.4,5.26315789473684,-9.0556129480237
9,7.4,5.28320802005013,-9.02005868594322
9,7.4,5.30325814536341,-8.97812465228743
9,7.4,5.32330827067669,-8.92997907276568
9,7.4,5.34335839598998,-8.87578720771232
9,7.4,5.36340852130326,-8.81571122687759
9,7.4,5.38345864661654,-8.74991051875723
9,7.4,5.40350877192982,-8.67854239005981
9,7.4,5.42355889724311,-8.60176310292623
9,7.4,5.44360902255639,-8.51972919130195
9,7.4,5.46365914786967,-8.43259899330904
9,7.4,5.48370927318296,-8.34053433348136
9,7.4,5.50375939849624,-8.24370228724503
9,7.4,5.52380952380952,-8.14227696001026
9,7.4,5.54385964912281,-8.03644121466879
9,7.4,5.56390977443609,-7.92638828414436
9,7.4,5.58395989974937,-7.81232320990081
9,7.4,5.60401002506266,-7.69446405292561
9,7.4,5.62406015037594,-7.57304283058587
9,7.4,5.64411027568922,-7.44830614077333
9,7.4,5.66416040100251,-7.32051544373406
9,7.4,5.68421052631579,-7.18994698168584
9,7.4,5.70426065162907,-7.05689132649697
9,7.4,5.72431077694236,-6.92165255603903
9,7.4,5.74436090225564,-6.78454707001617
9,7.4,5.76441102756892,-6.64590206581114
9,7.4,5.78446115288221,-6.50605370388276
9,7.4,5.80451127819549,-6.3653450002367
9,7.4,5.82456140350877,-6.22412349025997
9,7.4,5.84461152882206,-6.08273871359177
9,7.4,5.86466165413534,-5.94153957358152
9,7.4,5.88471177944862,-5.80087162720217
9,7.4,5.90476190476191,-5.66107436203399
9,7.4,5.92481203007519,-5.52247851613913
9,7.4,5.94486215538847,-5.38540349439596
9,7.4,5.96491228070175,-5.25015493126429
9,7.4,5.98496240601504,-5.11702244514937
9,7.4,6.00501253132832,-4.9862776237041
9,7.4,6.0250626566416,-4.85817227274329
9,7.4,6.04511278195489,-4.73293695416478
9,7.4,6.06516290726817,-4.61077983060209
9,7.4,6.08521303258145,-4.49188582671501
9,7.4,6.10526315789474,-4.37641610930124
9,7.4,6.12531328320802,-4.26450788100727
9,7.4,6.1453634085213,-4.15627447555701
9,7.4,6.16541353383459,-4.05180573628958
9,7.4,6.18546365914787,-3.95116865455868
9,7.4,6.20551378446115,-3.85440824031739
9,7.4,6.22556390977444,-3.76154859406364
9,7.4,6.24561403508772,-3.67259414727761
9,7.4,6.265664160401,-3.58753103752298
9,7.4,6.28571428571429,-3.50632858444794
9,7.4,6.30576441102757,-3.42894083390529
9,7.4,6.32581453634085,-3.35530813919078
9,7.4,6.34586466165413,-3.28535875082805
9,7.4,6.36591478696742,-3.21901038924804
9,7.4,6.3859649122807,-3.15617177796762
9,7.4,6.40601503759398,-3.09674411831278
9,7.4,6.42606516290727,-3.04062249022281
9,7.4,6.44611528822055,-2.98769716709004
9,7.4,6.46616541353383,-2.93785483584046
9,7.4,6.48621553884712,-2.89097971646695
9,7.4,6.5062656641604,-2.84695457793217
9,7.4,6.52631578947368,-2.80566164973148
9,7.4,6.54636591478697,-2.76698343043098
9,7.4,6.56641604010025,-2.73080339617061
9,7.4,6.58646616541353,-2.69700661346048
9,7.4,6.60651629072682,-2.66548026162341
9,7.4,6.6265664160401,-2.63611407097358
9,7.4,6.64661654135338,-2.60880068330544
9,7.4,6.66666666666667,-2.58343594153286
9,7.4,6.68671679197995,-2.55991911539906
9,7.4,6.70676691729323,-2.53815307010861
9,7.4,6.72681704260652,-2.51804438454487
9,7.4,6.7468671679198,-2.49950342545647
9,7.4,6.76691729323308,-2.48244438365257
9,7.4,6.78696741854637,-2.46678527785906
9,7.4,6.80701754385965,-2.45244793147544
9,7.4,6.82706766917293,-2.4393579270505
9,7.4,6.84711779448622,-2.42744454287702
9,7.4,6.8671679197995,-2.41664067570012
9,7.4,6.88721804511278,-2.40688275314966
9,7.4,6.90726817042607,-2.39811063914914
9,7.4,6.92731829573935,-2.39026753522565
9,7.4,6.94736842105263,-2.38329988035122
9,7.4,6.96741854636592,-2.37715725168577
9,7.4,6.9874686716792,-2.37179226836836
9,7.4,7.00751879699248,-2.36716050031486
9,7.4,7.02756892230577,-2.36322038382875
9,7.4,7.04761904761905,-2.35993314571535
9,7.4,7.06766917293233,-2.35726273750924
9,7.4,7.08771929824561,-2.35517578137982
9,7.4,7.1077694235589,-2.35364152926991
9,7.4,7.12781954887218,-2.35263183684888
9,7.4,7.14786967418546,-2.35212115392346
9,7.4,7.16791979949875,-2.35208653305002
9,7.4,7.18796992481203,-2.35250765823032
9,7.4,7.20802005012531,-2.35336689575291
9,7.4,7.2280701754386,-2.35464936946598
9,7.4,7.24812030075188,-2.35634306303866
9,7.4,7.26817042606516,-2.3584389520897
9,7.4,7.28822055137845,-2.36093116944175
9,7.4,7.30827067669173,-2.36381720719986
9,7.4,7.32832080200501,-2.3670981598627
9,7.4,7.3483709273183,-2.37077901326086
9,7.4,7.36842105263158,-2.37486898478764
9,7.4,7.38847117794486,-2.3793819211527
9,7.4,7.40852130325815,-2.38433676075829
9,7.4,7.42857142857143,-2.38975806878266
9,7.4,7.44862155388471,-2.39567665416556
9,7.4,7.468671679198,-2.40213027893902
9,7.4,7.48872180451128,-2.4091644717414
9,7.4,7.50877192982456,-2.4168334589037
9,7.4,7.52882205513784,-2.42520122820875
9,7.4,7.54887218045113,-2.43434274229656
9,7.4,7.56892230576441,-2.44434532071595
9,7.4,7.58897243107769,-2.45531021178362
9,7.4,7.60902255639098,-2.46735437767447
9,7.4,7.62907268170426,-2.48061251847337
9,7.4,7.64912280701754,-2.4952393631838
9,7.4,7.66917293233083,-2.51141225778588
9,7.4,7.68922305764411,-2.5293340821885
9,7.4,7.70927318295739,-2.54923652908068
9,7.4,7.72932330827068,-2.57138377792671
9,7.4,7.74937343358396,-2.59607659623051
9,7.4,7.76942355889724,-2.62365689715531
9,7.4,7.78947368421053,-2.65451277691365
9,7.4,7.80952380952381,-2.68908404616515
9,7.4,7.82957393483709,-2.7278682559331
9,7.4,7.84962406015038,-2.77142719907538
9,7.4,7.86967418546366,-2.82039384181856
9,7.4,7.88972431077694,-2.87547960497583
9,7.4,7.90977443609022,-2.93748187008004
9,7.4,7.92982456140351,-3.00729153108531
9,7.4,7.94987468671679,-3.08590034768838
9,7.4,7.96992481203007,-3.17440778327176
9,7.4,7.98997493734336,-3.27402693264972
9,7.4,8.01002506265664,-3.38592162524512
9,7.4,8.03007518796992,-3.51138569723985
9,7.4,8.05012531328321,-3.65194335101178
9,7.4,8.07017543859649,-3.80905979735904
9,7.4,8.09022556390977,-3.9842735138408
9,7.4,8.11027568922306,-4.17918189406369
9,7.4,8.13032581453634,-4.39542468323392
9,7.4,8.15037593984962,-4.63466638892075
9,7.4,8.17042606516291,-4.89857939418934
9,7.4,8.19047619047619,-5.18883003171326
9,7.4,8.21052631578947,-5.50707034263566
9,7.4,8.23057644110276,-5.8549385883245
9,7.4,8.25062656641604,-6.23407177531165
9,7.4,8.27067669172932,-6.64613350416577
9,7.4,8.29072681704261,-7.0928604296329
9,7.4,8.31077694235589,-7.57613065518453
9,7.4,8.33082706766917,-8.09805767869052
9,7.4,8.35087719298246,-8.66111431788924
9,7.4,8.37092731829574,-9.26829269835057
9,7.4,8.39097744360902,-9.92330928444356
9,7.4,8.41102756892231,-10.6308685880342
9,7.4,8.43107769423559,-11.3970062566502
9,7.4,8.45112781954887,-12.2295424660732
9,7.4,8.47117794486216,-13.138690277574
9,7.4,8.49122807017544,-14.1378787890521
9,7.4,8.51127819548872,-15.2448552706765
9,7.4,8.53132832080201,-16.4830730191495
9,7.4,8.55137844611529,-17.8830541745351
9,7.4,8.57142857142857,-19.4820657348944
9,7.4,8.59147869674186,-21.3149831067436
9,7.4,8.61152882205514,-23.3679205925983
9,7.4,8.63157894736842,-25.4019027093113
9,7.4,8.65162907268171,-26.5933050809303
9,7.4,8.67167919799499,-26.0122222103263
9,7.4,8.69172932330827,-24.1974560786476
9,7.4,8.71177944862156,-22.1650960819049
9,7.4,8.73182957393484,-20.3130678549772
9,7.4,8.75187969924812,-18.7006681962032
9,7.4,8.7719298245614,-17.3006935014435
9,7.4,8.79197994987469,-16.07468556101
9,7.4,8.81203007518797,-14.9894632929832
9,7.4,8.83208020050125,-14.0190965154234
9,7.4,8.85213032581454,-13.1437982456033
9,7.4,8.87218045112782,-12.3484864233163
9,7.4,8.8922305764411,-11.6215926698469
9,7.4,8.91228070175439,-10.954170793053
9,7.4,8.93233082706767,-10.3392483224083
9,7.4,8.95238095238095,-9.77135686826351
9,7.4,8.97243107769424,-9.24619062060261
9,7.4,8.99248120300752,-8.76035671849066
9,7.4,9.0125313283208,-8.31119249123281
9,7.4,9.03258145363409,-7.89663269286425
9,7.4,9.05263157894737,-7.51511561547218
9,7.4,9.07268170426065,-7.16552115101488
9,7.4,9.09273182957394,-6.84713709476275
9,7.4,9.11278195488722,-6.55965273787565
9,7.4,9.1328320802005,-6.30318151573739
9,7.4,9.15288220551378,-6.07831761915404
9,7.4,9.17293233082707,-5.88623561533155
9,7.4,9.19298245614035,-5.72884810206306
9,7.4,9.21303258145363,-5.60904554311499
9,7.4,9.23308270676692,-5.53105683694709
9,7.4,9.2531328320802,-5.50099235088729
9,7.4,9.27318295739348,-5.52766872144174
9,7.4,9.29323308270677,-5.62387496829455
9,7.4,9.31328320802005,-5.8083313928973
9,7.4,9.33333333333333,-6.10871063776451
9,7.4,9.35338345864662,-6.56613567578631
9,7.4,9.3734335839599,-7.24097893154595
9,7.4,9.39348370927318,-8.2157065171568
9,7.4,9.41353383458647,-9.56860024759825
9,7.4,9.43358395989975,-11.1902510614959
9,7.4,9.45363408521303,-12.1480829856152
9,7.4,9.47368421052632,-10.9946189346053
9,7.4,9.4937343358396,-8.62815521097562
9,7.4,9.51378446115288,-6.49623977058364
9,7.4,9.53383458646617,-4.93285350590016
9,7.4,9.55388471177945,-3.8527864704995
9,7.4,9.57393483709273,-3.11682805476126
9,7.4,9.59398496240602,-2.6126789129719
9,7.4,9.6140350877193,-2.26253766505305
9,7.4,9.63408521303258,-2.01532728842224
9,7.4,9.65413533834587,-1.83806744152923
9,7.4,9.67418546365915,-1.70944239415331
9,7.4,9.69423558897243,-1.61554856649699
9,7.4,9.71428571428571,-1.54720766141661
9,7.4,9.734335839599,-1.49829277796605
9,7.4,9.75438596491228,-1.46468484249555
9,7.4,9.77443609022556,-1.44361705353023
9,7.4,9.79448621553885,-1.43325903386669
9,7.4,9.81453634085213,-1.43245080225398
9,7.4,9.83458646616541,-1.44053198714747
9,7.4,9.8546365914787,-1.45723290744998
9,7.4,9.87468671679198,-1.4826069320065
9,7.4,9.89473684210526,-1.51699132121373
9,7.4,9.91478696741855,-1.56098856584449
9,7.4,9.93483709273183,-1.61546325079172
9,7.4,9.95488721804511,-1.68155137529857
9,7.4,9.9749373433584,-1.76068025662001
9,7.4,9.99498746867168,-1.85459785483015
9,7.4,10.015037593985,-1.96541069281957
9,7.4,10.0350877192982,-2.09562953581264
9,7.4,10.0551378446115,-2.24822159745824
9,7.4,10.0751879699248,-2.42666713928419
9,7.4,10.0952380952381,-2.63501671683295
9,7.4,10.1152882205514,-2.87794264653262
9,7.4,10.1353383458647,-3.16077393146502
9,7.4,10.1553884711779,-3.48949686773293
9,7.4,10.1754385964912,-3.87069200874424
9,7.4,10.1954887218045,-4.31135866003391
9,7.4,10.2155388471178,-4.81854420960696
9,7.4,10.2355889724311,-5.39863583833269
9,7.4,10.2556390977444,-6.05606785583518
9,7.4,10.2756892230576,-6.79102734499202
9,7.4,10.2957393483709,-7.59551255718992
9,7.4,10.3157894736842,-8.44698595463444
9,7.4,10.3358395989975,-9.29958315095184
9,7.4,10.3558897243108,-10.0761822534815
9,7.4,10.3759398496241,-10.6721657170249
9,7.4,10.3959899749373,-10.9863266809879
9,7.4,10.4160401002506,-10.9738106286182
9,7.4,10.4360902255639,-10.6754987639919
9,7.4,10.4561403508772,-10.1900880394516
9,7.4,10.4761904761905,-9.62148160797966
